year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,3,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",863.00,172.00,90.98,20.44,18.13,0.00,42.46,2.00,0.00,13333.00,8080.00,1702.00,1124.00,0.00,2427.00
2025,3,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",89.00,31.00,16.52,3.13,3.86,0.00,7.49,1.00,1.00,1699.00,769.00,305.00,143.00,0.00,482.00
2025,3,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",62.00,5.00,3.61,1.00,0.39,0.00,0.00,0.00,0.00,488.00,371.00,110.00,7.00,0.00,0.00
2025,3,OO,SkyWest Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",62.00,18.00,11.87,1.87,1.58,1.00,1.69,2.00,1.00,789.00,496.00,193.00,44.00,15.00,41.00
2025,3,OO,SkyWest Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",93.00,22.00,14.47,0.94,0.59,0.00,6.00,7.00,0.00,1008.00,622.00,171.00,25.00,0.00,190.00
2025,3,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",122.00,28.00,11.59,1.10,7.31,0.00,8.00,1.00,0.00,2702.00,1070.00,116.00,604.00,0.00,912.00
2025,3,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",56.00,8.00,6.64,0.00,1.36,0.00,0.00,2.00,0.00,1354.00,1284.00,0.00,70.00,0.00,0.00
2025,3,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",201.00,38.00,23.81,0.00,2.39,0.00,11.80,1.00,1.00,2807.00,1820.00,0.00,134.00,0.00,853.00
2025,3,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",176.00,28.00,16.09,3.29,3.51,0.00,5.11,0.00,2.00,1609.00,948.00,228.00,253.00,0.00,180.00
2025,3,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",159.00,42.00,22.34,3.40,4.69,0.00,11.57,1.00,0.00,2566.00,1711.00,220.00,172.00,0.00,463.00
2025,3,PT,Piedmont Airlines,AGS,"Augusta, GA: Augusta Regional at Bush Field",62.00,6.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00,166.00,0.00,15.00,0.00,0.00,151.00
2025,3,PT,Piedmont Airlines,ALB,"Albany, NY: Albany International",180.00,42.00,7.55,3.52,8.64,0.00,22.29,0.00,1.00,5514.00,472.00,1541.00,382.00,0.00,3119.00
2025,3,PT,Piedmont Airlines,ALO,"Waterloo, IA: Waterloo Regional",45.00,13.00,3.12,0.32,5.31,0.00,4.25,1.00,0.00,757.00,230.00,8.00,184.00,0.00,335.00
2025,3,PT,Piedmont Airlines,ART,"Watertown, NY: Watertown International",62.00,9.00,2.82,2.19,2.82,0.00,1.17,1.00,2.00,1170.00,182.00,633.00,115.00,0.00,240.00
2025,3,PT,Piedmont Airlines,AVL,"Asheville, NC: Asheville Regional",31.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,284.00,127.00,0.00,0.00,0.00,157.00
2025,3,PT,Piedmont Airlines,BDL,"Hartford, CT: Bradley International",10.00,1.00,0.00,0.38,0.04,0.00,0.58,0.00,0.00,191.00,0.00,72.00,8.00,0.00,111.00
2025,3,PT,Piedmont Airlines,BGR,"Bangor, ME: Bangor International",84.00,9.00,2.30,0.72,2.29,0.00,3.69,0.00,0.00,1932.00,683.00,80.00,89.00,0.00,1080.00
2025,3,PT,Piedmont Airlines,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",15.00,6.00,1.64,0.44,1.03,0.00,2.89,0.00,0.00,358.00,87.00,11.00,56.00,0.00,204.00
2025,3,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",29.00,5.00,1.37,1.49,1.19,0.00,0.95,1.00,0.00,999.00,104.00,593.00,49.00,0.00,253.00
2025,3,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",104.00,18.00,3.64,0.10,8.03,0.00,6.23,0.00,0.00,2284.00,1438.00,11.00,422.00,0.00,413.00
2025,3,PT,Piedmont Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",89.00,7.00,0.71,0.99,4.30,0.00,1.00,0.00,0.00,379.00,67.00,92.00,184.00,0.00,36.00
2025,3,PT,Piedmont Airlines,CAE,"Columbia, SC: Columbia Metropolitan",217.00,32.00,10.00,1.92,5.81,0.00,14.27,4.00,1.00,1614.00,502.00,64.00,220.00,0.00,828.00
2025,3,PT,Piedmont Airlines,CHA,"Chattanooga, TN: Lovell Field",181.00,26.00,6.60,4.08,5.11,0.00,10.20,0.00,0.00,1370.00,291.00,363.00,149.00,0.00,567.00
2025,3,PT,Piedmont Airlines,CHO,"Charlottesville, VA: Charlottesville Albemarle",217.00,28.00,5.85,0.00,11.12,0.00,11.03,2.00,1.00,1292.00,455.00,0.00,301.00,0.00,536.00
2025,3,PT,Piedmont Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,PT,Piedmont Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",45.00,5.00,1.00,1.38,0.23,0.00,2.39,0.00,0.00,418.00,18.00,145.00,12.00,0.00,243.00
2025,3,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",3146.00,449.00,68.38,27.54,111.61,0.00,241.48,24.00,5.00,31278.00,8391.00,2784.00,3915.00,0.00,16188.00
2025,3,PT,Piedmont Airlines,CMH,"Columbus, OH: John Glenn Columbus International",60.00,12.00,1.99,1.63,2.60,0.00,5.78,1.00,0.00,896.00,418.00,49.00,64.00,0.00,365.00
2025,3,PT,Piedmont Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",60.00,5.00,0.05,1.00,2.00,0.00,1.95,1.00,0.00,361.00,4.00,166.00,67.00,0.00,124.00
2025,3,PT,Piedmont Airlines,DAY,"Dayton, OH: James M Cox/Dayton International",27.00,2.00,0.09,0.19,0.04,0.00,1.69,0.00,0.00,534.00,14.00,71.00,14.00,0.00,435.00
2025,3,PT,Piedmont Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,PT,Piedmont Airlines,ERI,"Erie, PA: Erie International/Tom Ridge Field",93.00,11.00,2.69,0.28,4.50,0.00,3.53,1.00,0.00,398.00,95.00,13.00,131.00,0.00,159.00
2025,3,PT,Piedmont Airlines,EVV,"Evansville, IN: Evansville Regional",145.00,23.00,4.08,1.78,6.07,0.00,11.07,1.00,0.00,1520.00,254.00,145.00,246.00,0.00,875.00
2025,3,PT,Piedmont Airlines,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",114.00,20.00,3.10,4.60,4.67,0.00,7.63,2.00,1.00,1161.00,122.00,542.00,98.00,0.00,399.00
2025,3,PT,Piedmont Airlines,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",155.00,23.00,6.18,1.52,2.26,0.00,13.04,2.00,0.00,1299.00,277.00,197.00,95.00,0.00,730.00
2025,3,PT,Piedmont Airlines,FLO,"Florence, SC: Florence Regional",88.00,6.00,1.00,1.00,0.07,0.00,3.93,1.00,0.00,260.00,44.00,94.00,2.00,0.00,120.00
2025,3,PT,Piedmont Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",30.00,8.00,0.71,0.03,4.68,0.00,2.57,0.00,0.00,570.00,49.00,3.00,270.00,0.00,248.00
2025,3,PT,Piedmont Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",109.00,30.00,4.89,2.99,6.72,0.00,15.39,0.00,0.00,1783.00,371.00,174.00,227.00,0.00,1011.00
2025,3,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",148.00,20.00,5.53,2.78,3.26,0.00,8.43,1.00,0.00,1133.00,454.00,157.00,136.00,0.00,386.00
2025,3,PT,Piedmont Airlines,GRB,"Green Bay, WI: Green Bay Austin Straubel International",52.00,15.00,3.37,3.13,1.91,0.00,6.59,1.00,0.00,2026.00,112.00,425.00,86.00,0.00,1403.00
2025,3,PT,Piedmont Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",82.00,18.00,3.72,3.16,4.07,0.00,7.05,1.00,0.00,1194.00,302.00,252.00,144.00,0.00,496.00
2025,3,PT,Piedmont Airlines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",203.00,19.00,5.49,1.66,6.03,0.00,5.81,2.00,0.00,1143.00,360.00,125.00,154.00,0.00,504.00
2025,3,PT,Piedmont Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",31.00,3.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,100.00,63.00,0.00,37.00,0.00,0.00
2025,3,PT,Piedmont Airlines,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",99.00,12.00,2.81,0.88,1.83,0.00,6.47,1.00,1.00,781.00,131.00,100.00,59.00,0.00,491.00
2025,3,PT,Piedmont Airlines,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",93.00,9.00,2.47,1.00,2.18,0.00,3.35,0.00,0.00,344.00,116.00,68.00,43.00,0.00,117.00
2025,3,PT,Piedmont Airlines,ILM,"Wilmington, NC: Wilmington International",89.00,11.00,0.59,0.33,2.64,0.00,7.44,1.00,0.00,720.00,23.00,41.00,122.00,0.00,534.00
2025,3,PT,Piedmont Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",62.00,9.00,3.88,0.65,1.39,0.00,3.08,1.00,0.00,800.00,181.00,52.00,98.00,0.00,469.00
2025,3,PT,Piedmont Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",125.00,20.00,4.94,2.26,2.35,0.00,10.45,0.00,0.00,1071.00,252.00,90.00,69.00,0.00,660.00
2025,3,PT,Piedmont Airlines,MCI,"Kansas City, MO: Kansas City International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,PT,Piedmont Airlines,MDT,"Harrisburg, PA: Harrisburg International",365.00,70.00,12.94,7.38,15.17,1.68,32.83,0.00,0.00,6016.00,783.00,1320.00,736.00,63.00,3114.00
2025,3,PT,Piedmont Airlines,MGM,"Montgomery, AL: Montgomery Regional",62.00,11.00,2.39,2.21,3.75,0.00,2.65,0.00,0.00,1555.00,99.00,661.00,171.00,0.00,624.00
2025,3,PT,Piedmont Airlines,MHT,"Manchester, NH: Manchester Boston Regional",93.00,13.00,5.83,1.44,0.92,0.00,4.80,0.00,1.00,1045.00,441.00,151.00,54.00,0.00,399.00
2025,3,PT,Piedmont Airlines,MKE,"Milwaukee, WI: General Mitchell International",31.00,3.00,0.00,0.86,1.21,0.00,0.94,0.00,1.00,69.00,0.00,18.00,21.00,0.00,30.00
2025,3,PT,Piedmont Airlines,MOB,"Mobile, AL: Mobile Regional",90.00,23.00,3.65,5.69,6.09,0.00,7.57,1.00,1.00,1973.00,192.00,1064.00,253.00,0.00,464.00
2025,3,PT,Piedmont Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",61.00,8.00,1.03,0.00,5.19,0.00,1.78,0.00,0.00,383.00,53.00,0.00,122.00,0.00,208.00
2025,3,PT,Piedmont Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",62.00,11.00,1.82,1.35,3.43,0.00,4.40,1.00,1.00,708.00,109.00,106.00,114.00,0.00,379.00
2025,3,PT,Piedmont Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",126.00,22.00,5.07,1.28,9.67,0.00,5.99,0.00,1.00,1339.00,332.00,271.00,274.00,0.00,462.00
2025,3,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",735.00,191.00,24.13,10.60,68.95,0.01,87.32,8.00,2.00,15269.00,2124.00,1716.00,3861.00,1.00,7567.00
2025,3,PT,Piedmont Airlines,ORF,"Norfolk, VA: Norfolk International",30.00,5.00,0.78,1.67,0.44,0.00,2.11,0.00,0.00,344.00,18.00,237.00,28.00,0.00,61.00
2025,3,PT,Piedmont Airlines,PGV,"Greenville, NC: Pitt Greenville",91.00,9.00,1.01,0.97,4.55,0.00,2.46,0.00,0.00,216.00,26.00,37.00,98.00,0.00,55.00
2025,3,PT,Piedmont Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",124.00,14.00,6.57,1.76,2.97,0.00,2.70,0.00,0.00,897.00,494.00,141.00,121.00,0.00,141.00
2025,3,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",2092.00,356.00,69.36,7.31,130.31,1.00,148.03,7.00,9.00,33262.00,11121.00,1064.00,4468.00,30.00,16579.00
2025,3,PT,Piedmont Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",98.00,6.00,1.00,0.86,0.55,0.00,3.59,0.00,0.00,295.00,59.00,74.00,20.00,0.00,142.00
2025,3,PT,Piedmont Airlines,PWM,"Portland, ME: Portland International Jetport",90.00,15.00,1.38,2.23,1.65,0.00,9.74,0.00,0.00,1521.00,41.00,471.00,65.00,0.00,944.00
2025,3,PT,Piedmont Airlines,RIC,"Richmond, VA: Richmond International",172.00,33.00,4.10,2.13,13.67,0.61,12.49,1.00,0.00,2600.00,303.00,284.00,603.00,19.00,1391.00
2025,3,PT,Piedmont Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",247.00,58.00,14.41,5.24,16.70,0.00,21.65,1.00,2.00,3298.00,1010.00,436.00,550.00,0.00,1302.00
2025,3,PT,Piedmont Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",132.00,22.00,3.63,2.86,3.29,0.00,12.23,0.00,1.00,1192.00,216.00,224.00,116.00,0.00,636.00
2025,3,PT,Piedmont Airlines,RST,"Rochester, MN: Rochester International",52.00,11.00,1.00,1.10,2.46,0.00,6.44,1.00,0.00,692.00,31.00,29.00,55.00,0.00,577.00
2025,3,PT,Piedmont Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",66.00,8.00,1.10,1.73,1.67,0.00,3.50,1.00,0.00,557.00,74.00,251.00,62.00,0.00,170.00
2025,3,PT,Piedmont Airlines,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",178.00,20.00,6.82,1.68,4.84,0.00,6.66,0.00,2.00,2239.00,362.00,659.00,180.00,0.00,1038.00
2025,3,PT,Piedmont Airlines,SCE,"State College, PA: University Park",93.00,15.00,2.00,1.03,3.76,0.00,8.21,0.00,1.00,1278.00,64.00,214.00,143.00,0.00,857.00
2025,3,PT,Piedmont Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",90.00,9.00,0.45,1.74,3.77,0.00,3.04,1.00,1.00,590.00,10.00,231.00,119.00,0.00,230.00
2025,3,PT,Piedmont Airlines,STL,"St. Louis, MO: St Louis Lambert International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,PT,Piedmont Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",113.00,17.00,3.67,1.29,5.09,0.00,6.94,0.00,0.00,3319.00,272.00,120.00,199.00,0.00,2728.00
2025,3,PT,Piedmont Airlines,TLH,"Tallahassee, FL: Tallahassee International",87.00,13.00,3.20,1.73,4.67,0.00,3.40,1.00,0.00,648.00,225.00,144.00,119.00,0.00,160.00
2025,3,PT,Piedmont Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",183.00,29.00,6.90,2.02,5.94,0.00,14.14,2.00,0.00,1644.00,849.00,54.00,170.00,0.00,571.00
2025,3,PT,Piedmont Airlines,TVC,"Traverse City, MI: Cherry Capital",5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00
2025,3,PT,Piedmont Airlines,TYS,"Knoxville, TN: McGhee Tyson",168.00,34.00,7.75,0.56,16.78,0.00,8.91,1.00,0.00,2320.00,548.00,43.00,743.00,0.00,986.00
2025,3,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",23.00,2.00,1.13,0.00,0.29,0.00,0.58,0.00,0.00,48.00,21.00,0.00,9.00,0.00,18.00
2025,3,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,QX,Horizon Air,ALW,"Walla Walla, WA: Walla Walla Regional",62.00,5.00,1.06,0.88,0.51,0.00,2.55,0.00,0.00,184.00,21.00,64.00,18.00,0.00,81.00
2025,3,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",311.00,41.00,3.01,3.99,8.98,0.05,24.97,8.00,0.00,1606.00,126.00,77.00,269.00,1.00,1133.00
2025,3,QX,Horizon Air,BET,"Bethel, AK: Bethel Airport",13.00,3.00,0.00,0.94,2.06,0.00,0.00,0.00,0.00,98.00,0.00,33.00,65.00,0.00,0.00
2025,3,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",90.00,10.00,3.40,0.50,2.14,0.00,3.96,0.00,0.00,402.00,236.00,9.00,45.00,0.00,112.00
2025,3,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",468.00,70.00,10.01,1.13,14.68,0.00,44.18,0.00,1.00,3690.00,414.00,26.00,445.00,0.00,2805.00
2025,3,QX,Horizon Air,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,43.00,0.00,0.00,0.00,0.00
2025,3,QX,Horizon Air,BUR,"Burbank, CA: Bob Hope",107.00,27.00,4.28,0.00,3.47,0.00,19.25,2.00,0.00,1332.00,151.00,0.00,144.00,0.00,1037.00
2025,3,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",129.00,14.00,7.12,1.00,2.95,0.00,2.93,0.00,0.00,616.00,391.00,40.00,94.00,0.00,91.00
2025,3,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",31.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,22.00,0.00,0.00,0.00,0.00,22.00
2025,3,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",62.00,11.00,4.00,0.52,0.81,0.00,5.67,1.00,0.00,491.00,307.00,16.00,23.00,0.00,145.00
2025,3,QX,Horizon Air,ELP,"El Paso, TX: El Paso International",31.00,5.00,2.79,0.00,2.21,0.00,0.00,2.00,0.00,275.00,214.00,0.00,61.00,0.00,0.00
2025,3,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",49.00,13.00,3.21,0.00,0.91,0.07,8.81,0.00,0.00,709.00,335.00,0.00,31.00,4.00,339.00
2025,3,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",145.00,23.00,7.35,0.00,6.92,0.00,8.72,2.00,0.00,964.00,407.00,0.00,209.00,0.00,348.00
2025,3,QX,Horizon Air,FAT,"Fresno, CA: Fresno Yosemite International",25.00,5.00,2.32,0.00,0.65,0.00,2.03,0.00,0.00,245.00,97.00,0.00,22.00,0.00,126.00
2025,3,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",111.00,14.00,4.54,1.00,4.15,0.00,4.31,0.00,0.00,483.00,145.00,66.00,96.00,0.00,176.00
2025,3,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",371.00,35.00,10.38,1.00,3.17,0.00,20.45,0.00,0.00,1972.00,733.00,40.00,93.00,0.00,1106.00
2025,3,QX,Horizon Air,HDN,"Hayden, CO: Yampa Valley",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,28.00,0.00,0.00
2025,3,QX,Horizon Air,HLN,"Helena, MT: Helena Regional",31.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,229.00,88.00,0.00,0.00,0.00,141.00
2025,3,QX,Horizon Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",25.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,43.00,43.00,0.00,0.00,0.00,0.00
2025,3,QX,Horizon Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",59.00,8.00,2.36,1.00,1.51,0.00,3.14,0.00,0.00,281.00,67.00,40.00,37.00,0.00,137.00
2025,3,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",168.00,43.00,7.75,0.72,22.46,0.00,12.07,2.00,1.00,2403.00,578.00,41.00,1083.00,0.00,701.00
2025,3,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",430.00,105.00,19.95,0.91,22.46,0.00,61.67,8.00,0.00,6319.00,1715.00,144.00,702.00,0.00,3758.00
2025,3,QX,Horizon Air,MCI,"Kansas City, MO: Kansas City International",13.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00
2025,3,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",173.00,39.00,6.36,0.00,9.92,0.00,22.72,0.00,0.00,1913.00,202.00,0.00,279.00,0.00,1432.00
2025,3,QX,Horizon Air,MRY,"Monterey, CA: Monterey Regional",18.00,3.00,1.00,0.00,0.70,0.00,1.30,1.00,0.00,87.00,39.00,0.00,19.00,0.00,29.00
2025,3,QX,Horizon Air,MSO,"Missoula, MT: Missoula Montana",85.00,10.00,3.75,0.00,2.42,0.00,3.83,0.00,0.00,431.00,167.00,0.00,68.00,0.00,196.00
2025,3,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",13.00,3.00,1.69,0.00,1.31,0.00,0.00,0.00,0.00,77.00,47.00,0.00,30.00,0.00,0.00
2025,3,QX,Horizon Air,OAK,"Oakland, CA: Metro Oakland International",110.00,13.00,2.27,0.00,3.78,0.00,6.95,0.00,0.00,423.00,59.00,0.00,82.00,0.00,282.00
2025,3,QX,Horizon Air,OME,"Nome, AK: Nome Airport",31.00,2.00,0.94,0.26,0.80,0.00,0.00,2.00,1.00,128.00,77.00,12.00,39.00,0.00,0.00
2025,3,QX,Horizon Air,ONT,"Ontario, CA: Ontario International",31.00,2.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,65.00,0.00,0.00,15.00,0.00,50.00
2025,3,QX,Horizon Air,OTZ,"Kotzebue, AK: Ralph Wien Memorial",29.00,3.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,129.00,80.00,19.00,30.00,0.00,0.00
2025,3,QX,Horizon Air,PAE,"Everett, WA: Snohomish County",204.00,73.00,8.67,0.00,16.19,0.00,48.14,4.00,0.00,4993.00,647.00,0.00,761.00,0.00,3585.00
2025,3,QX,Horizon Air,PDX,"Portland, OR: Portland International",1031.00,119.00,35.30,0.28,25.16,0.00,58.26,10.00,0.00,5622.00,1476.00,13.00,774.00,0.00,3359.00
2025,3,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",11.00,4.00,0.57,0.00,1.08,0.00,2.36,0.00,0.00,112.00,13.00,0.00,30.00,0.00,69.00
2025,3,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",61.00,10.00,5.46,0.88,1.36,0.00,2.31,0.00,0.00,382.00,240.00,57.00,36.00,0.00,49.00
2025,3,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",30.00,14.00,5.77,0.00,2.16,0.00,6.07,1.00,0.00,1162.00,458.00,0.00,85.00,0.00,619.00
2025,3,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",98.00,17.00,6.03,1.00,2.45,0.00,7.53,0.00,0.00,707.00,198.00,19.00,63.00,0.00,427.00
2025,3,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",200.00,34.00,11.24,1.54,2.29,0.00,18.93,0.00,0.00,2157.00,629.00,51.00,91.00,0.00,1386.00
2025,3,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",137.00,20.00,2.21,1.83,5.42,0.00,10.54,2.00,0.00,984.00,200.00,60.00,126.00,0.00,598.00
2025,3,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",178.00,46.00,8.12,1.18,12.91,0.00,23.79,0.00,1.00,2655.00,449.00,168.00,507.00,0.00,1531.00
2025,3,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",33.00,5.00,1.16,0.00,3.00,0.00,0.84,0.00,0.00,154.00,50.00,0.00,73.00,0.00,31.00
2025,3,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1700.00,249.00,47.08,8.36,97.95,0.00,95.61,8.00,5.00,12130.00,4030.00,644.00,3175.00,0.00,4281.00
2025,3,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",466.00,142.00,13.57,0.64,85.64,0.00,42.15,15.00,1.00,8834.00,987.00,28.00,5355.00,0.00,2464.00
2025,3,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",143.00,16.00,6.60,0.00,2.53,0.00,6.87,2.00,0.00,845.00,373.00,0.00,91.00,0.00,381.00
2025,3,QX,Horizon Air,SLC,"Salt Lake City, UT: Salt Lake City International",8.00,1.00,0.97,0.00,0.03,0.00,0.00,0.00,0.00,35.00,34.00,0.00,1.00,0.00,0.00
2025,3,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",116.00,10.00,3.62,0.00,1.84,0.00,4.54,0.00,0.00,320.00,176.00,0.00,41.00,0.00,103.00
2025,3,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",157.00,34.00,7.44,0.79,4.46,0.00,21.31,5.00,0.00,1599.00,450.00,31.00,178.00,0.00,940.00
2025,3,QX,Horizon Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",67.00,11.00,1.08,2.84,2.43,0.00,4.65,1.00,0.00,739.00,99.00,110.00,104.00,0.00,426.00
2025,3,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",44.00,3.00,2.00,0.70,0.30,0.00,0.00,0.00,0.00,78.00,58.00,14.00,6.00,0.00,0.00
2025,3,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",62.00,10.00,1.26,0.77,2.39,0.00,5.58,0.00,0.00,397.00,80.00,47.00,56.00,0.00,214.00
2025,3,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",145.00,26.00,7.34,0.86,2.95,0.00,14.86,0.00,1.00,1261.00,314.00,18.00,107.00,0.00,822.00
2025,3,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",31.00,6.00,1.31,1.01,1.99,0.00,1.69,0.00,0.00,315.00,77.00,58.00,64.00,0.00,116.00
2025,3,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",33.00,2.00,1.28,0.00,0.72,0.00,0.00,0.00,0.00,83.00,36.00,0.00,47.00,0.00,0.00
2025,3,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",562.00,109.00,44.16,1.74,30.03,0.00,33.08,4.00,1.00,6934.00,2596.00,181.00,1295.00,0.00,2862.00
2025,3,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",884.00,146.00,43.57,3.36,33.81,0.00,65.26,1.00,4.00,9837.00,2906.00,747.00,1416.00,0.00,4768.00
